job_kind,protocol,seed,backbone,method,variant,id_size,id_set,ood_set,job_id,class_a,class_b,n_a,n_b,mean_a,mean_b,std_a,std_b,ks_stat,ks_pvalue
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|ocelot|serval,cheetah|lion|puma|tiger,2d9799a8f56eba7a1f0923ba2e8e00c5fe88e7b0,leopard,ocelot,1818,2037,912.7405106782651,846.6612073610855,383.3092475182443,362.6737207588586,0.11757567509328254,4.973698263453325e-12
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|ocelot|serval,cheetah|lion|puma|tiger,2d9799a8f56eba7a1f0923ba2e8e00c5fe88e7b0,leopard,serval,1818,1536,912.7405106782651,960.0032562017441,383.3092475182443,527.4338420350596,0.20172622731023102,3.993617971536163e-30
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|ocelot|serval,cheetah|lion|puma|tiger,2d9799a8f56eba7a1f0923ba2e8e00c5fe88e7b0,ocelot,serval,2037,1536,846.6612073610855,960.0032562017441,362.6737207588586,527.4338420350596,0.13657876165930294,1.0484885317925787e-14
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,f4a1f6b8c440c3c54caabb80712c3cbd9349dbb0,jaguar,leopard,1740,1818,651.6267405016669,687.0722892266033,235.87798496653417,280.5356236920951,0.05372899358901417,0.011214603002128202
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,f4a1f6b8c440c3c54caabb80712c3cbd9349dbb0,jaguar,ocelot,1740,2037,651.6267405016669,674.3079902150787,235.87798496653417,231.61720563696488,0.08077632759467102,8.85986808229572e-06
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,f4a1f6b8c440c3c54caabb80712c3cbd9349dbb0,jaguar,tiger,1740,2766,651.6267405016669,699.3071933506368,235.87798496653417,356.18921638074585,0.0871867753758695,1.618526225642689e-07
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,f4a1f6b8c440c3c54caabb80712c3cbd9349dbb0,leopard,ocelot,1818,2037,687.0722892266033,674.3079902150787,280.5356236920951,231.61720563696488,0.0708112784768904,0.0001222629741218819
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,f4a1f6b8c440c3c54caabb80712c3cbd9349dbb0,leopard,tiger,1818,2766,687.0722892266033,699.3071933506368,280.5356236920951,356.18921638074585,0.06795386697021112,7.471101437050069e-05
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,f4a1f6b8c440c3c54caabb80712c3cbd9349dbb0,ocelot,tiger,2037,2766,674.3079902150787,699.3071933506368,231.61720563696488,356.18921638074585,0.12934997556058897,1.444706395484704e-17
rsn_ks,fair,0,dinov2_vitl14,rsn,main,2,cheetah|lion,jaguar|leopard|ocelot|puma|serval|tiger,80b9dd286534792a6fd81176b7a448d7380e810c,cheetah,lion,1888,2628,842.2219045445071,868.2061627241393,430.19371827776473,373.6827621125141,0.13791340969481203,1.106710358472765e-18
rsn_ks,fair,0,dinov2_vitb14,rsn,main,2,cheetah|puma,jaguar|leopard|lion|ocelot|serval|tiger,a44771c955101987fe26db095abcc9395fc0a638,cheetah,puma,1888,3116,665.774919881659,675.1873873464563,250.4837323985479,222.1464777004497,0.07677433041056553,1.7736113234918777e-06
rsn_ks,fair,0,dinov2_vitl14,rsn,main,2,cheetah|ocelot,jaguar|leopard|lion|puma|serval|tiger,2239cf7181074fc88ae3cc198477f6b3bb9f045c,cheetah,ocelot,1888,2063,842.2219045445071,829.5229032870583,430.19371827776473,345.2736708053562,0.10883956226328284,1.251191852221085e-10
rsn_ks,fair,0,dinov2_vitb14,rsn,main,2,cheetah|serval,jaguar|leopard|lion|ocelot|puma|tiger,474e5bd7519bda7f769ba6ac7d665ca78f275dae,cheetah,serval,1888,1534,665.774919881659,744.8832594611654,250.4837323985479,341.26721123868333,0.12817796610169496,1.4073945662977677e-12
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,a78b3c69416c1219b75b0b0e6b235259f1979ceb,jaguar,leopard,1740,1818,651.6267405016669,687.0722892266033,235.87798496653417,280.5356236920951,0.05372899358901417,0.011214603002128202
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,a78b3c69416c1219b75b0b0e6b235259f1979ceb,jaguar,puma,1740,3118,651.6267405016669,681.31439134599,235.87798496653417,220.73788190264455,0.1256659515014783,7.905364121907737e-16
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,a78b3c69416c1219b75b0b0e6b235259f1979ceb,jaguar,serval,1740,1536,651.6267405016669,733.1448737581571,235.87798496653417,339.4895505280329,0.14046336206896548,1.6745986079993892e-14
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,a78b3c69416c1219b75b0b0e6b235259f1979ceb,leopard,puma,1818,3118,687.0722892266033,681.31439134599,280.5356236920951,220.73788190264455,0.10672619539054612,7.585989981210628e-12
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,a78b3c69416c1219b75b0b0e6b235259f1979ceb,leopard,serval,1818,1536,687.0722892266033,733.1448737581571,280.5356236920951,339.4895505280329,0.10157324326182615,6.174949609788477e-08
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,a78b3c69416c1219b75b0b0e6b235259f1979ceb,puma,serval,3118,1536,681.31439134599,733.1448737581571,220.73788190264455,339.4895505280329,0.1475851741233697,5.0951767028322413e-20
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,52c648051efefbea5baaeb9891d684a169d993dc,jaguar,leopard,1740,1818,855.1660552803128,912.7405106782651,332.26680425478224,383.3092475182443,0.06817267933689919,0.00048193857661751015
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,52c648051efefbea5baaeb9891d684a169d993dc,jaguar,ocelot,1740,2037,855.1660552803128,846.6612073610855,332.26680425478224,362.6737207588586,0.07541093223638551,4.302541094927057e-05
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,52c648051efefbea5baaeb9891d684a169d993dc,jaguar,tiger,1740,2766,855.1660552803128,967.0226660760865,332.26680425478224,430.63971677974536,0.14414815368888223,8.060645047693742e-20
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,52c648051efefbea5baaeb9891d684a169d993dc,leopard,ocelot,1818,2037,912.7405106782651,846.6612073610855,383.3092475182443,362.6737207588586,0.11757567509328254,4.973698263453325e-12
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,52c648051efefbea5baaeb9891d684a169d993dc,leopard,tiger,1818,2766,912.7405106782651,967.0226660760865,383.3092475182443,430.63971677974536,0.10088438344919087,3.558906814851833e-10
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|ocelot|tiger,cheetah|lion|puma|serval,52c648051efefbea5baaeb9891d684a169d993dc,ocelot,tiger,2037,2766,846.6612073610855,967.0226660760865,362.6737207588586,430.63971677974536,0.21361536094188102,2.353876958736333e-47
rsn_ks,fair,0,dinov2_vitl14,rsn,main,2,cheetah|puma,jaguar|leopard|lion|ocelot|serval|tiger,94b684a05c9171decb430a44fcfbebd27a9989ee,cheetah,puma,1888,3116,842.2219045445071,804.1924375796043,430.19371827776473,378.2379899562133,0.08438200322012139,9.80744204506164e-08
rsn_ks,fair,0,dinov2_vitb14,rsn,main,2,cheetah|tiger,jaguar|leopard|lion|ocelot|puma|serval,de40c13c3b6132517b59364578e9d48a0a78cfcc,cheetah,tiger,1888,2758,665.774919881659,715.1911989119366,250.4837323985479,364.0983084708185,0.09914416919654379,4.800104530023493e-10
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,661ca0a13433470f98a92f0f3cddf9257620f9b0,jaguar,leopard,1740,1818,651.6267405016669,687.0722892266033,235.87798496653417,280.5356236920951,0.05372899358901417,0.011214603002128202
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,661ca0a13433470f98a92f0f3cddf9257620f9b0,jaguar,puma,1740,3118,651.6267405016669,681.31439134599,235.87798496653417,220.73788190264455,0.1256659515014783,7.905364121907737e-16
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,661ca0a13433470f98a92f0f3cddf9257620f9b0,jaguar,tiger,1740,2766,651.6267405016669,699.3071933506368,235.87798496653417,356.18921638074585,0.0871867753758695,1.618526225642689e-07
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,661ca0a13433470f98a92f0f3cddf9257620f9b0,leopard,puma,1818,3118,687.0722892266033,681.31439134599,280.5356236920951,220.73788190264455,0.10672619539054612,7.585989981210628e-12
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,661ca0a13433470f98a92f0f3cddf9257620f9b0,leopard,tiger,1818,2766,687.0722892266033,699.3071933506368,280.5356236920951,356.18921638074585,0.06795386697021112,7.471101437050069e-05
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,661ca0a13433470f98a92f0f3cddf9257620f9b0,puma,tiger,3118,2766,681.31439134599,699.3071933506368,220.73788190264455,356.18921638074585,0.13199638049679585,1.0149140461308387e-22
rsn_ks,fair,0,dinov2_vitl14,rsn,main,2,cheetah|serval,jaguar|leopard|lion|ocelot|puma|tiger,39bd4da967c209c0c9b1d4d018d91bde29a42b29,cheetah,serval,1888,1534,842.2219045445071,973.3582375935501,430.19371827776473,532.786957069764,0.12019230769230771,4.1347547843827083e-11
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,73984c3e4d3595f8deaecb36f9a62d9f6ec31f4d,jaguar,leopard,1740,1818,855.1660552803128,912.7405106782651,332.26680425478224,383.3092475182443,0.06817267933689919,0.00048193857661751015
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,73984c3e4d3595f8deaecb36f9a62d9f6ec31f4d,jaguar,puma,1740,3118,855.1660552803128,816.3436411037286,332.26680425478224,384.4216949708914,0.15873754912152646,4.998714553824235e-25
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,73984c3e4d3595f8deaecb36f9a62d9f6ec31f4d,jaguar,serval,1740,1536,855.1660552803128,960.0032562017441,332.26680425478224,527.4338420350596,0.1525682471264368,4.8771833931287106e-17
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,73984c3e4d3595f8deaecb36f9a62d9f6ec31f4d,leopard,puma,1818,3118,912.7405106782651,816.3436411037286,383.3092475182443,384.4216949708914,0.21927365924533437,7.39893580540832e-49
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,73984c3e4d3595f8deaecb36f9a62d9f6ec31f4d,leopard,serval,1818,1536,912.7405106782651,960.0032562017441,383.3092475182443,527.4338420350596,0.20172622731023102,3.993617971536163e-30
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|serval,cheetah|lion|ocelot|tiger,73984c3e4d3595f8deaecb36f9a62d9f6ec31f4d,puma,serval,3118,1536,816.3436411037286,960.0032562017441,384.4216949708914,527.4338420350596,0.11971315747273892,2.614597661948623e-13
rsn_ks,fair,0,dinov2_vitb14,rsn,main,2,jaguar|leopard,cheetah|lion|ocelot|puma|serval|tiger,1a4f704155363b5ec698bec44bf8460477d896b8,jaguar,leopard,1742,1830,632.722558215346,691.529072095527,216.94213123467017,285.621300908799,0.0822526710708752,1.0453841975966434e-05
rsn_ks,fair,0,dinov2_vitb14,rsn,main,2,jaguar|lion,cheetah|leopard|ocelot|puma|serval|tiger,5f3315776e2b618bab0d64398ec986674c8453b2,jaguar,lion,1742,2628,632.722558215346,713.3183314992594,216.94213123467017,225.6955027608667,0.22030609160030545,4.961341349436082e-45
rsn_ks,fair,0,dinov2_vitl14,rsn,main,2,cheetah|tiger,jaguar|leopard|lion|ocelot|puma|serval,25b005d2f50690145927e2b04f1007cdd92274e4,cheetah,tiger,1888,2758,842.2219045445071,986.6112687496105,430.19371827776473,441.7884145288575,0.3014216731603594,2.2484561550625657e-90
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|serval|tiger,cheetah|lion|ocelot|puma,faff578b0924ad44e853e302a129562f9310bf5f,jaguar,leopard,1740,1818,651.6267405016669,687.0722892266033,235.87798496653417,280.5356236920951,0.05372899358901417,0.011214603002128202
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|serval|tiger,cheetah|lion|ocelot|puma,faff578b0924ad44e853e302a129562f9310bf5f,jaguar,serval,1740,1536,651.6267405016669,733.1448737581571,235.87798496653417,339.4895505280329,0.14046336206896548,1.6745986079993892e-14
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|serval|tiger,cheetah|lion|ocelot|puma,faff578b0924ad44e853e302a129562f9310bf5f,jaguar,tiger,1740,2766,651.6267405016669,699.3071933506368,235.87798496653417,356.18921638074585,0.0871867753758695,1.618526225642689e-07
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|serval|tiger,cheetah|lion|ocelot|puma,faff578b0924ad44e853e302a129562f9310bf5f,leopard,serval,1818,1536,687.0722892266033,733.1448737581571,280.5356236920951,339.4895505280329,0.10157324326182615,6.174949609788477e-08
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|serval|tiger,cheetah|lion|ocelot|puma,faff578b0924ad44e853e302a129562f9310bf5f,leopard,tiger,1818,2766,687.0722892266033,699.3071933506368,280.5356236920951,356.18921638074585,0.06795386697021112,7.471101437050069e-05
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|serval|tiger,cheetah|lion|ocelot|puma,faff578b0924ad44e853e302a129562f9310bf5f,serval,tiger,1536,2766,733.1448737581571,699.3071933506368,339.4895505280329,356.18921638074585,0.09173473653289954,1.0964781061006439e-07
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,486cba4cae8b500738533328cd7f5271a0041a1f,jaguar,leopard,1740,1818,855.1660552803128,912.7405106782651,332.26680425478224,383.3092475182443,0.06817267933689919,0.00048193857661751015
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,486cba4cae8b500738533328cd7f5271a0041a1f,jaguar,puma,1740,3118,855.1660552803128,816.3436411037286,332.26680425478224,384.4216949708914,0.15873754912152646,4.998714553824235e-25
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,486cba4cae8b500738533328cd7f5271a0041a1f,jaguar,tiger,1740,2766,855.1660552803128,967.0226660760865,332.26680425478224,430.63971677974536,0.14414815368888223,8.060645047693742e-20
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,486cba4cae8b500738533328cd7f5271a0041a1f,leopard,puma,1818,3118,912.7405106782651,816.3436411037286,383.3092475182443,384.4216949708914,0.21927365924533437,7.39893580540832e-49
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,486cba4cae8b500738533328cd7f5271a0041a1f,leopard,tiger,1818,2766,912.7405106782651,967.0226660760865,383.3092475182443,430.63971677974536,0.10088438344919087,3.558906814851833e-10
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|puma|tiger,cheetah|lion|ocelot|serval,486cba4cae8b500738533328cd7f5271a0041a1f,puma,tiger,3118,2766,816.3436411037286,967.0226660760865,384.4216949708914,430.63971677974536,0.2761513048809956,7.026234972002044e-99
rsn_ks,fair,0,dinov2_vitb14,rsn,main,2,jaguar|ocelot,cheetah|leopard|lion|puma|serval|tiger,8e47bcaaf00214578963bbaa2c1d46d3ac7e6fda,jaguar,ocelot,1742,2063,632.722558215346,665.136170690983,216.94213123467017,221.09540983446365,0.09821450931701908,2.1845893737008167e-08
rsn_ks,fair,0,dinov2_vitl14,rsn,main,2,jaguar|leopard,cheetah|lion|ocelot|puma|serval|tiger,f34e43ee01d49876d978df3eb75f6dcd3bcea8bc,jaguar,leopard,1742,1830,835.455138003922,914.8910654537013,301.3846501397855,378.32930457183465,0.08320566147823306,7.875172399225785e-06
