job_kind,protocol,seed,backbone,method,variant,id_size,id_set,ood_set,job_id,pair_count,ks_mean,ks_median,ks_max,mean_distance_cv
rsn_ks,fair,0,dinov2_vitb14,rsn,main,2,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,9a0f16ee445d0035e9a68f62da2b92fce7dedb3a,1,0.06693978769775633,0.06693978769775633,0.06693978769775633,0.025454313330475185
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|ocelot|puma,cheetah|lion|serval|tiger,51b38e38b4b9bc05bd72a6c4bc14ebed7b8babfd,6,0.08763480829050006,0.08443821539253568,0.1256659515014783,0.01997796753358275
rsn_ks,fair,0,dinov2_vitb14,rsn,main,2,cheetah|leopard,jaguar|lion|ocelot|puma|serval|tiger,1bacd87ab10f4f1ab741a78837c6d29171195abc,1,0.05095049550801156,0.05095049550801156,0.05095049550801156,0.01897449087757555
rsn_ks,fair,0,dinov2_vitl14,rsn,main,2,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,97b7b692bc7fc6256e6161ef5a7bf01e663db5f9,1,0.14806853120317578,0.14806853120317578,0.14806853120317578,0.004033414279965476
rsn_ks,fair,0,dinov2_vitb14,rsn,main,2,cheetah|lion,jaguar|leopard|ocelot|puma|serval|tiger,554a12183153b943ece6ceaa45fe98025b869ec3,1,0.16796300595929103,0.16796300595929103,0.16796300595929103,0.0344743994432531
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|ocelot|puma,cheetah|lion|serval|tiger,76d29f26b1ab55d51ffb3de38a4c73de8b5045d6,6,0.13000554396115951,0.12921922191340585,0.21927365924533437,0.04067235293243507
rsn_ks,fair,1,dinov2_vitb14,rsn,main,4,jaguar|leopard|ocelot|serval,cheetah|lion|puma|tiger,24395c321428ae8b68a7613b38d6cf50022d9e0c,6,0.09967654719501023,0.09117478542824858,0.1507060781786942,0.04333706863678061
rsn_ks,fair,0,dinov2_vitl14,rsn,main,2,cheetah|leopard,jaguar|lion|ocelot|puma|serval|tiger,8c263071ff065c3ce8d329705672c510218f738b,1,0.22371607854033526,0.22371607854033526,0.22371607854033526,0.04135713647897571
rsn_ks,fair,0,dinov2_vitb14,rsn,main,2,cheetah|ocelot,jaguar|leopard|lion|puma|serval|tiger,66f0ecd67f96f2dde5446d2518296b869520a09f,1,0.08960077474798096,0.08960077474798096,0.08960077474798096,0.00047993378010032986
rsn_ks,fair,1,dinov2_vitl14,rsn,main,4,jaguar|leopard|ocelot|serval,cheetah|lion|puma|tiger,2d9799a8f56eba7a1f0923ba2e8e00c5fe88e7b0,6,0.12533875379375634,0.12707721837629274,0.20172622731023102,0.051450870597929015
