job_kind,scope,protocol,seed,backbone,id_size,id_set_id,id_set,ood_set,method,variant,job_id,ood_class,id_n,ood_n,AUROC,FPR95,AUPR_IN,AUPR_OUT,DetectionError,OSCR,AUOSC,score_mean_id,score_std_id,score_mean_ood,score_std_ood
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_huber_raw,main,67725cfb240243681122127db75586be750c1045,tiger,3872,2790,0.9882658143013715,0.02903225806451613,0.9917147545938847,0.9779591417065278,0.03815806525667229,0.9882186046683846,0.9882186046683846,-870.7114494733574,359.45865308928467,-2258.562370251071,233.1654920933087
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,27,serval|tiger,cheetah|jaguar|leopard|lion|ocelot|puma,diag_raw,main,ccb450f1fd135fc4bcb30c0b544cf9b037b6c5e0,cheetah,4290,1905,0.8716053325502144,0.9905511811023622,0.9553677002076505,0.5745881966683594,0.11842593102435622,0.8715297126320748,0.8715297126320748,-31.603184464817,8.200316579080987,-42.783873300226965,3.5765004028970244
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,27,serval|tiger,cheetah|jaguar|leopard|lion|ocelot|puma,diag_raw,main,ccb450f1fd135fc4bcb30c0b544cf9b037b6c5e0,jaguar,4290,1752,0.886695591318879,0.9189497716894978,0.959657353671452,0.6059662713706443,0.12022024778874094,0.8865982666496366,0.8865982666496366,-31.603184464817,8.200316579080987,-45.02904808684571,4.886450750212535
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,27,serval|tiger,cheetah|jaguar|leopard|lion|ocelot|puma,diag_raw,main,ccb450f1fd135fc4bcb30c0b544cf9b037b6c5e0,leopard,4290,1844,0.8980154877660301,0.9408893709327549,0.9641819457717538,0.6293933993887738,0.1108291744408881,0.8979370502960524,0.8979370502960524,-31.603184464817,8.200316579080987,-45.7074323745198,4.138364243643538
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,27,serval|tiger,cheetah|jaguar|leopard|lion|ocelot|puma,diag_raw,main,ccb450f1fd135fc4bcb30c0b544cf9b037b6c5e0,lion,4290,2632,0.9102059731049092,0.9574468085106383,0.9623224536642291,0.7093399005334415,0.08139803458952395,0.9101504878100622,0.9101504878100622,-31.603184464817,8.200316579080987,-46.77310942661436,2.3132091663021233
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,27,serval|tiger,cheetah|jaguar|leopard|lion|ocelot|puma,diag_raw,main,ccb450f1fd135fc4bcb30c0b544cf9b037b6c5e0,ocelot,4290,2085,0.7987219175708384,0.9717026378896882,0.9191806961889301,0.5018378734741098,0.1943250993610706,0.7986509254135153,0.7986509254135153,-31.603184464817,8.200316579080987,-37.64731068325271,5.045853058940669
cleaned_fold_suite,fair,fair,1,dinov2_vitl14,2,27,serval|tiger,cheetah|jaguar|leopard|lion|ocelot|puma,diag_raw,main,ccb450f1fd135fc4bcb30c0b544cf9b037b6c5e0,puma,4290,3118,0.8994724219547825,0.940987812700449,0.9473999662949496,0.7329341918060904,0.10857581588819562,0.8994431162166889,0.8994431162166889,-31.603184464817,8.200316579080987,-46.144699222694385,3.9002063811099967
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_huber_raw,main,2d0d81a888cd311cc1b8b1f0e19ba958be3db44d,cheetah,4960,1903,0.9290772845930872,0.5323173935890699,0.9747070403380229,0.7508510993009322,0.11449933678572033,0.929047831946163,0.929047831946163,-674.691940473741,233.32953068894392,-1111.051937213523,148.928717250053
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_huber_raw,main,2d0d81a888cd311cc1b8b1f0e19ba958be3db44d,jaguar,4960,1767,0.6333510757252132,0.9003961516694963,0.8413852832854742,0.35575048644527385,0.40129279852857946,0.6333495924384323,0.6333495924384323,-674.691940473741,233.32953068894392,-783.9965116352973,235.47699903978113
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_huber_raw,main,2d0d81a888cd311cc1b8b1f0e19ba958be3db44d,lion,4960,2648,0.9532229893528896,0.2413141993957704,0.9758914837428595,0.8966227223415036,0.10599356787837443,0.9532134340585712,0.9532134340585712,-674.691940473741,233.32953068894392,-1220.732963158645,181.61541054690517
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_huber_raw,main,2d0d81a888cd311cc1b8b1f0e19ba958be3db44d,ocelot,4960,2049,0.8753383830035107,0.673011224987799,0.9423566482968277,0.6801211107827032,0.16988819290291096,0.8753137348667327,0.8753137348667327,-674.691940473741,233.32953068894392,-1036.4836959578224,193.4468573982062
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_huber_raw,main,2d0d81a888cd311cc1b8b1f0e19ba958be3db44d,serval,4960,1491,0.9578121281452152,0.19450033534540576,0.9857716904069276,0.8563927375801723,0.08543363676683759,0.9577582430064258,0.9577582430064258,-674.691940473741,233.32953068894392,-1241.142128098179,173.99752183656057
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_huber_raw,main,2d0d81a888cd311cc1b8b1f0e19ba958be3db44d,tiger,4960,2790,0.9818467452884727,0.04014336917562724,0.9868345022440076,0.9681171189966942,0.0443660394265233,0.9818201887501445,0.9818201887501445,-674.691940473741,233.32953068894392,-1385.5163478071972,155.65024210832686
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,31b5aba984a654e3f3cf02d0a235add894d568d7,leopard,3594,1851,0.5948526973492949,0.9232847109670448,0.7655798751974225,0.4038749547057199,0.4164493045765994,0.594844053974344,0.594844053974344,-659.0491674186524,238.82345267393148,-729.5339074034358,240.1531334876211
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,31b5aba984a654e3f3cf02d0a235add894d568d7,lion,3594,2648,0.9831012412429578,0.08496978851963746,0.9886056673977673,0.9743042249208067,0.0619305926123936,0.9830218562491699,0.9830218562491699,-659.0491674186524,238.82345267393148,-1403.623511207788,170.80578089508919
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,31b5aba984a654e3f3cf02d0a235add894d568d7,ocelot,3594,2061,0.7537310148430575,0.9184861717612809,0.8679947478249499,0.5385657878791739,0.2800632462805954,0.7537120468990178,0.7537120468990178,-659.0491674186524,238.82345267393148,-850.331987702112,193.63472473738864
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,31b5aba984a654e3f3cf02d0a235add894d568d7,puma,3594,3097,0.941791641757897,0.21117210203422668,0.9491291510170488,0.9166479544228087,0.11528039143918155,0.9417797376569745,0.9417797376569745,-659.0491674186524,238.82345267393148,-1223.8281237485526,204.71410485112776
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,31b5aba984a654e3f3cf02d0a235add894d568d7,serval,3594,1524,0.9427266134721474,0.3799212598425197,0.9769503586236843,0.8394247159000708,0.11258484175287772,0.9426614348498591,0.9426614348498591,-659.0491674186524,238.82345267393148,-1192.5407793540655,198.6582554460391
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,31b5aba984a654e3f3cf02d0a235add894d568d7,tiger,3594,2764,0.9710671105645605,0.049927641099855286,0.9799572010131581,0.9378074499683812,0.04613655014346954,0.971034394033471,0.971034394033471,-659.0491674186524,238.82345267393148,-1282.647496114419,127.5088487154783
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_raw,main,68f348f439747fae01dd34171b5aaf97ef9e3048,cheetah,3872,1903,0.9517752526458875,0.33368365738307937,0.9807593235181089,0.8098167627464607,0.07202592796063631,0.9516869025853045,0.9516869025853045,-30.076213389881385,6.716975470333906,-46.31773338678694,4.26436986844855
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_raw,main,68f348f439747fae01dd34171b5aaf97ef9e3048,jaguar,3872,1767,0.7073328691296357,0.9202037351443124,0.8594780852773618,0.43593444638539225,0.32098837970693195,0.7073243918580777,0.7073243918580777,-30.076213389881385,6.716975470333906,-33.68748081749148,6.069677828208329
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_raw,main,68f348f439747fae01dd34171b5aaf97ef9e3048,lion,3872,2648,0.9858249091782977,0.0290785498489426,0.9922913048327906,0.965109255393232,0.037143657461736285,0.9857597578712142,0.9857597578712142,-30.076213389881385,6.716975470333906,-52.85970822561904,3.4697968116046827
